ID,month_no,flat_type,storey_range,floor_area_sqm,lease_commence_date,resale_price
10427,24199,4,13,94,2011,760000
10428,24199,4,31,94,2011,818000
10429,24199,4,7,103,1984,480000
10430,24199,4,10,103,1984,486000
10431,24199,4,7,75,2001,430000
10432,24199,4,10,85,2002,480000
10433,24199,4,10,75,2002,448888
10434,24199,4,4,135,1982,730000
10435,24199,4,4,104,1987,575000
10436,24199,4,4,104,1987,530000
10437,24199,4,7,84,1987,480000
10438,24199,4,7,84,1987,485000
10439,24199,4,7,105,1983,635000
10440,24199,4,13,105,1984,650000
10441,24199,4,10,88,1975,385000
10442,24199,4,7,90,2006,639800
10443,24199,4,16,90,2006,685000
10444,24199,4,16,91,1974,433000
10445,24199,5,7,109,2011,790000
10446,24199,5,37,107,2011,928888
10447,24199,5,37,117,2011,990000
10448,24199,5,31,117,2011,1025000
10449,24199,5,10,120,1997,685000
10450,24199,5,7,110,2003,780000
10451,24199,5,1,121,1987,630000
10452,24199,5,7,121,1987,680000
10453,24199,5,19,114,1975,735000
10454,24199,5,10,110,2006,800000
10455,24199,5,4,131,1994,630000
10456,24199,3,16,65,1975,438000
10457,24199,3,7,65,1976,420000
10458,24199,4,1,82,1975,455000
10459,24199,4,7,82,1976,575000
10460,24199,4,10,88,1975,495000
10461,24199,5,10,120,1977,848000
10462,24199,3,4,66,1981,296000
10463,24199,4,1,104,1995,380000
10464,24199,4,4,103,1996,423000
10465,24199,4,4,104,1996,390000
10466,24199,4,4,104,1995,395000
10467,24199,4,4,104,1995,390000
10468,24199,4,4,112,1992,448000
10469,24199,4,4,104,1992,405000
10470,24199,4,4,103,1992,392000
10471,24199,4,4,103,1989,430000
10472,24199,4,4,103,1989,423000
10473,24199,4,10,103,1990,393000
10474,24199,4,7,111,1990,385000
10475,24199,4,10,106,1993,405000
10476,24199,4,7,108,1993,405000
10477,24199,4,4,106,1993,398000
10478,24199,4,7,104,1992,440000
10479,24199,4,4,103,1993,430000
10480,24199,4,13,111,1993,462000
10481,24199,4,7,106,1993,418888
10482,24199,4,7,110,1995,460000
10483,24199,4,7,103,1996,395000
10484,24199,4,4,104,1996,385000
10485,24199,4,7,104,1996,436000
10486,24199,4,4,104,1996,395000
10487,24199,5,7,127,1996,560000
10488,24199,5,1,126,1993,450000
10489,24199,5,1,123,1993,445000
10490,24199,5,10,124,1993,483000
10491,24199,5,7,126,1995,432000
10492,24199,5,7,124,1993,440000
10493,24199,5,7,126,1993,455000
10494,24199,5,1,123,1992,468000
10495,24199,5,1,122,1993,500000
10496,24199,5,1,123,1992,430000
10497,24199,5,10,126,1996,495888
10498,24199,5,10,124,1996,450000
10499,24199,6,7,154,1995,600000
10500,24199,6,10,147,1992,700000
10501,24199,6,10,145,1992,653888
10502,24199,6,7,149,1995,590000
10503,24199,6,10,147,1992,600000
10504,24199,6,7,147,1993,550000
10505,24199,6,4,149,1993,552000
10506,24199,6,10,147,1993,570000
10507,24199,6,13,150,1993,575000
10508,24199,6,7,147,1993,555000
10509,24199,6,1,145,1993,508000
10510,24199,6,7,145,1993,640000
10511,24199,6,4,144,1996,630000
10512,24199,6,10,143,1996,630000
10513,24199,3,4,70,2012,347500
10514,24199,3,13,69,2012,383000
10515,24199,3,10,68,2012,368000
10516,24199,4,7,92,2012,425000
10517,24199,4,1,92,2012,410000
10518,24199,4,4,94,2012,430000
10519,24199,4,1,93,2010,405000
10520,24199,4,4,93,2012,450000
10521,24199,4,16,93,2003,418800
10522,24199,4,1,93,2012,460000
10523,24199,4,10,97,2012,540000
10524,24199,4,10,93,2012,450000
10525,24199,4,10,92,2007,418000
10526,24199,4,16,93,2012,476000
10527,24199,4,7,91,2007,430000
10528,24199,4,7,91,2007,420000
10529,24199,4,13,92,2009,410000
10530,24199,4,4,92,2009,365000
10531,24199,4,10,93,2013,488000
10532,24199,4,13,90,2003,372000
10533,24199,4,1,85,2003,355000
10534,24199,4,10,90,2003,385000
10535,24199,4,13,93,2012,535000
10536,24199,4,10,95,2012,508000
10537,24199,4,13,93,2011,520000
10538,24199,4,10,97,2012,490000
10539,24199,4,7,93,2011,480000
10540,24199,4,7,95,2012,520000
10541,24199,4,10,92,2012,477000
10542,24199,4,10,92,2012,470000
10543,24199,4,13,93,2012,438000
10544,24199,4,4,93,2012,430000
10545,24199,4,10,93,2012,425000
10546,24199,4,13,93,2012,438000
10547,24199,5,10,110,2003,440000
10548,24199,5,13,110,2004,465000
10549,24199,5,7,110,2004,468888
10550,24199,5,16,111,2003,425000
10551,24199,5,4,111,2003,355000
10552,24199,5,16,111,2003,430000
10553,24199,5,7,112,2003,430000
10554,24199,5,7,110,2004,446000
10555,24199,5,7,110,2003,435000
10556,24199,5,13,110,2003,448000
10557,24199,5,10,110,2003,445000
10558,24199,5,13,110,2003,450000
10559,24199,5,10,110,2005,460000
10560,24199,5,7,112,2004,460000
10561,24199,5,10,114,2004,492000
10562,24199,5,16,114,2004,530800
10563,24199,5,1,110,2005,450000
10564,24199,5,13,114,2004,520888
10565,24199,5,1,114,2004,450000
10566,24199,5,10,110,2004,430000
10567,24199,5,7,110,2003,538000
10568,24199,5,10,111,2005,436000
10569,24199,5,10,111,2005,470000
10570,24199,5,7,111,2005,445000
10571,24199,5,13,110,2003,440000
10572,24199,5,10,110,2004,465000
10573,24199,5,7,110,2003,435000
10574,24199,5,13,110,2003,480000
10575,24199,5,13,110,2002,449000
10576,24199,5,7,110,2003,425000
10577,24199,5,7,110,2003,430000
10578,24199,6,7,128,2003,555000
10579,24199,6,7,128,2003,538000
10580,24199,6,10,130,2003,600000
10581,24199,6,7,128,2004,570000
10582,24199,3,7,55,1970,286000
10583,24199,3,1,58,1967,286000
10584,24199,3,4,60,1967,343000
10585,24199,3,10,68,1967,365000
10586,24199,3,4,70,2012,480000
10587,24199,3,10,65,1975,340000
10588,24199,3,1,65,1977,380000
10589,24199,3,10,65,1977,386000
10590,24199,3,4,65,1976,326000
10591,24199,3,13,65,1976,380888
10592,24199,3,4,65,1974,380000
10593,24199,3,4,65,1974,435000
10594,24199,3,13,65,1974,400000
10595,24199,3,25,67,2012,596888
10596,24199,3,4,67,2012,500000
10597,24199,3,16,67,2012,590000
10598,24199,3,1,59,1975,315000
10599,24199,3,4,72,1970,408000
10600,24199,3,16,72,1970,428000
10601,24199,3,1,60,1970,300000
10602,24199,3,10,69,1971,350000
10603,24199,4,7,95,2012,698000
10604,24199,4,19,92,2013,748000
10605,24199,4,25,92,2013,755000
10606,24199,4,4,92,2013,680000
10607,24199,4,19,92,2013,730000
10608,24199,4,19,86,1974,668888
10609,24199,4,16,88,1975,610000
10610,24199,4,10,84,1974,460000
10611,24199,4,19,98,2011,795000
10612,24199,4,13,90,2006,700000
10613,24199,4,13,90,2006,675000
10614,24199,4,1,105,1993,600000
10615,24199,4,4,85,2002,546000
10616,24199,4,4,90,2008,680000
10617,24199,4,1,90,2008,615000
10618,24199,4,16,90,2008,745000
10619,24199,5,10,123,1977,765000
10620,24199,5,10,124,1998,880000
10621,24199,5,22,117,1975,875000
10622,24199,5,10,125,1996,710000
10623,24199,5,16,128,1996,850000
10624,24199,5,19,115,2000,850000
10625,24199,5,10,117,2011,888000
10626,24199,5,40,110,2006,955000
10627,24199,6,7,146,1995,960000
10628,24199,2,10,40,2011,245888
10629,24199,2,4,40,2011,225000
10630,24199,4,13,94,2001,395000
10631,24199,4,13,95,2001,390000
10632,24199,4,1,95,2001,327000
10633,24199,4,4,94,2010,370000
10634,24199,4,16,94,2010,395000
10635,24199,4,13,94,2010,382000
10636,24199,4,7,91,1998,333000
10637,24199,4,13,93,2001,418000
10638,24199,4,4,91,2001,370000
10639,24199,4,13,85,2002,356888
10640,24199,4,4,85,2002,333000
10641,24199,4,13,100,1999,397000
10642,24199,4,10,94,2001,397000
10643,24199,4,1,100,1999,335000
10644,24199,4,4,100,1999,378000
10645,24199,4,7,86,2000,340000
10646,24199,4,13,88,2000,372000
10647,24199,4,10,91,2000,325000
10648,24199,4,10,90,2000,355000
10649,24199,4,4,91,2001,362500
10650,24199,5,7,111,2002,468000
10651,24199,5,13,113,2001,463000
10652,24199,5,7,123,2001,410000
10653,24199,5,1,110,2002,363888
10654,24199,5,1,110,2002,380000
10655,24199,5,13,113,2001,485000
10656,24199,5,7,111,2004,393000
10657,24199,5,7,110,2003,392500
10658,24199,5,13,111,2004,425000
10659,24199,5,10,110,2003,390000
10660,24199,5,13,111,2004,398000
10661,24199,5,7,110,2001,447000
10662,24199,5,13,110,2001,390000
10663,24199,5,7,110,2001,395000
10664,24199,5,1,110,2001,400000
10665,24199,5,13,110,2003,500000
10666,24199,5,13,110,2003,445000
10667,24199,5,1,110,2001,382688
10668,24199,5,4,111,2001,440000
10669,24199,5,10,110,2000,395668
10670,24199,5,13,110,2001,443000
10671,24199,5,4,110,2000,400000
10672,24199,5,13,112,2000,433888
10673,24199,5,7,121,1999,428000
10674,24199,5,10,111,2001,428000
10675,24199,5,10,111,2001,430000
10676,24199,5,7,110,2001,418000
10677,24199,6,7,131,2001,485000
10678,24199,6,16,137,2001,490000
10679,24199,6,4,133,2001,472500
10680,24199,6,10,141,1998,520000
10681,24199,6,1,130,2001,450000
10682,24199,6,10,125,2001,528888
10683,24199,6,1,131,2001,495000
10684,24199,6,13,139,1999,550000
10685,24199,6,13,139,1999,515000
10686,24199,6,16,135,1999,520000
10687,24199,6,13,130,2001,475000
10688,24199,6,7,130,2001,478000
10689,24199,6,10,130,2001,495000
10690,24199,3,13,83,2007,360000
10691,24199,3,22,67,2012,376000
10692,24199,3,4,67,2012,350000
10693,24199,3,4,68,2012,330000
10694,24199,4,4,91,2002,408000
10695,24199,4,7,90,2002,352888
10696,24199,4,13,86,2001,395000
10697,24199,4,4,92,2003,368888
10698,24199,4,10,92,2003,388000
10699,24199,4,13,92,2008,505000
10700,24199,4,4,90,2001,362000
10701,24199,4,10,90,2001,372500
10702,24199,4,4,90,2001,395000
10703,24199,4,7,95,2012,412000
10704,24199,4,4,102,2000,390000
10705,24199,4,1,87,2001,365000
10706,24199,4,7,101,1999,400000
10707,24199,4,1,95,2012,420000
10708,24199,4,16,99,2012,445000
10709,24199,4,4,102,1999,390000
10710,24199,4,4,95,2012,418000
10711,24199,4,16,100,2012,470000
10712,24199,4,7,98,2012,445000
10713,24199,4,4,95,2012,415000
10714,24199,4,13,95,2013,440000
10715,24199,4,13,95,2013,450000
10716,24199,4,16,97,2013,432888
10717,24199,4,13,95,2013,443000
10718,24199,4,1,93,2013,390000
10719,24199,4,13,97,2013,430000
10720,24199,4,16,90,2009,558000
10721,24199,4,10,92,2009,525000
10722,24199,4,10,92,2009,535000
10723,24199,4,13,90,2009,560000
10724,24199,4,7,90,2006,457500
10725,24199,4,13,85,2001,437000
10726,24199,4,13,90,2001,465000
10727,24199,4,7,85,2000,392800
10728,24199,4,7,94,2001,365000
10729,24199,4,10,94,2001,390000
10730,24199,4,1,94,2001,358000
10731,24199,4,1,101,1999,359000
10732,24199,4,16,100,1999,435000
10733,24199,4,10,100,1999,408000
10734,24199,4,7,102,1999,401000
10735,24199,4,16,94,2012,458000
10736,24199,4,22,96,2012,435000
10737,24199,4,16,94,2012,449000
10738,24199,4,7,95,2012,435000
10739,24199,4,13,95,2012,442888
10740,24199,4,22,91,2005,422800
10741,24199,4,4,95,2012,390000
10742,24199,4,10,96,2010,455000
10743,24199,4,13,95,2005,390000
10744,24199,4,1,94,2012,375000
10745,24199,4,10,95,2012,425000
10746,24199,4,10,94,2003,368000
10747,24199,4,13,91,2003,395000
10748,24199,4,10,101,1999,361000
10749,24199,4,4,95,2000,405000
10750,24199,4,1,90,1999,345000
10751,24199,4,7,102,1998,381800
10752,24199,4,13,93,2010,460000
10753,24199,4,7,93,2010,488000
10754,24199,4,7,90,2001,390000
10755,24199,4,1,90,2000,340000
10756,24199,4,4,90,2000,430000
10757,24199,4,13,85,2000,435000
10758,24199,4,10,90,2003,375000
10759,24199,4,13,94,2011,480000
10760,24199,4,7,94,2011,428000
10761,24199,4,19,94,2011,448000
10762,24199,5,7,111,2001,498000
10763,24199,5,7,110,2002,500000
10764,24199,5,4,110,2002,515000
10765,24199,5,13,113,2002,422000
10766,24199,5,7,110,2003,460000
10767,24199,5,7,110,2003,457000
10768,24199,5,4,112,2002,420000
10769,24199,5,10,110,2001,465000
10770,24199,5,4,115,2012,535888
10771,24199,5,10,110,2001,477000
10772,24199,5,7,115,2012,525000
10773,24199,5,7,110,2001,480000
10774,24199,5,13,122,1999,478000
10775,24199,5,7,115,2012,516888
10776,24199,5,13,110,2006,570000
10777,24199,5,4,110,2006,500000
10778,24199,5,7,110,2001,450000
10779,24199,5,10,113,2001,450888
10780,24199,5,13,113,2001,453888
10781,24199,5,13,121,1999,480000
10782,24199,5,4,123,1999,448000
10783,24199,5,16,111,2004,460000
10784,24199,5,10,115,2005,465000
10785,24199,5,7,115,2004,442000
10786,24199,5,13,116,1999,445000
10787,24199,5,10,110,2000,420000
10788,24199,5,16,110,2000,440000
10789,24199,5,16,110,2000,412800
10790,24199,5,10,120,1999,435000
10791,24199,5,10,110,2001,480000
10792,24199,5,7,110,2000,510000
10793,24199,5,7,110,2000,512000
10794,24199,5,4,110,2003,473000
10795,24199,5,10,110,2001,532888
10796,24199,6,16,130,2001,582500
10797,24199,6,10,130,2001,585000
10798,24199,6,4,125,2001,520000
10799,24199,6,7,134,2001,490000
10800,24199,6,13,134,2001,570000
10801,24199,6,4,135,1999,535000
10802,24199,6,10,141,1998,615888
10803,24199,6,7,140,1999,578000
10804,24199,6,7,127,2002,575000
10805,24199,2,1,44,1978,255000
10806,24199,2,4,44,1978,240000
10807,24199,3,7,60,1984,330000
10808,24199,3,1,67,1985,295000
10809,24199,3,7,60,1985,325000
10810,24199,3,10,60,1985,323000
10811,24199,3,10,67,1984,315000
10812,24199,3,4,67,1985,300000
10813,24199,3,4,64,1985,405000
10814,24199,3,7,64,1985,400000
10815,24199,3,1,76,1988,385000
10816,24199,3,10,69,1985,320000
10817,24199,4,10,103,1988,630000
10818,24199,4,1,105,1988,540000
10819,24199,4,1,105,1989,525000
10820,24199,4,4,84,1985,450000
10821,24199,4,10,84,1986,582000
10822,24199,4,1,84,1985,423888
10823,24199,4,4,84,1986,562000
10824,24199,4,7,96,1984,450000
10825,24199,4,4,91,1984,426000
10826,24199,4,1,96,1985,430000
10827,24199,4,1,99,1984,435000
10828,24199,4,1,91,1985,330000
10829,24199,4,4,96,1985,400000
10830,24199,4,10,100,1998,420000
10831,24199,4,1,103,1992,400000
10832,24199,4,4,103,1992,375000
10833,24199,4,1,109,1992,408888
10834,24199,4,7,102,1997,382888
10835,24199,4,10,104,1992,410000
10836,24199,5,10,122,1987,755000
10837,24199,5,7,125,1985,638000
10838,24199,5,4,122,1989,472000
10839,24199,5,7,119,1997,535000
10840,24199,5,4,125,1992,495000
10841,24199,5,7,122,1992,535000
10842,24199,5,4,122,1992,535000
10843,24199,5,7,121,1997,500888
10844,24199,6,7,146,1985,880000
10845,24199,6,7,150,1986,842000
10846,24199,6,10,147,1992,652000
10847,24199,6,1,147,1992,624000
10848,24199,6,10,156,1992,755000
10849,24199,6,7,146,1992,640000
10850,24199,6,10,149,1992,640000
10851,24199,3,4,73,1984,335000
10852,24199,3,7,73,1984,350000
10853,24199,3,1,74,1984,300000
10854,24199,3,4,75,1984,325000
10855,24199,3,7,74,1984,370000
10856,24199,3,7,79,1983,330000
10857,24199,3,10,73,1984,355000
10858,24199,3,10,73,1984,345000
10859,24199,3,7,67,1985,305000
10860,24199,3,10,73,1985,333000
10861,24199,3,4,73,1985,310000
10862,24199,3,10,69,1985,340000
10863,24199,3,4,74,1985,338000
10864,24199,3,1,74,1985,335000
10865,24199,3,7,74,1985,360888
10866,24199,3,7,74,1986,305000
10867,24199,3,4,74,1985,305000
10868,24199,3,10,74,1986,313000
10869,24199,3,4,67,1986,302000
10870,24199,3,1,74,1988,310000
10871,24199,3,4,68,1984,315000
10872,24199,3,7,73,1984,340000
10873,24199,3,10,74,1988,345000
10874,24199,3,1,74,1985,303000
10875,24199,3,10,74,1987,330000
10876,24199,3,7,73,1984,328000
10877,24199,4,1,94,2011,545000
10878,24199,4,10,94,2011,618388
10879,24199,4,4,88,1988,440000
10880,24199,4,4,104,1988,430000
10881,24199,4,10,84,1988,413000
10882,24199,4,7,84,1987,350000
10883,24199,4,4,104,1988,473000
10884,24199,4,1,104,1988,485000
10885,24199,4,10,105,1984,480000
10886,24199,4,1,105,1984,415000
10887,24199,4,1,106,1989,396000
10888,24199,4,1,105,1982,425000
10889,24199,4,1,103,1984,380000
10890,24199,4,10,91,1984,475000
10891,24199,4,10,113,1984,517000
10892,24199,4,4,108,1984,518000
10893,24199,4,1,105,1985,465000
10894,24199,4,1,94,1984,375000
10895,24199,4,1,103,1984,420000
10896,24199,4,1,103,1984,390000
10897,24199,4,1,104,1984,395000
10898,24199,4,10,104,1985,480000
10899,24199,4,1,111,1995,377000
10900,24199,4,4,107,1996,378000
10901,24199,4,1,112,1995,380000
10902,24199,4,7,100,1997,413000
10903,24199,4,1,89,1986,404000
10904,24199,4,1,105,1996,398888
10905,24199,4,10,103,1988,393000
10906,24199,4,7,107,1996,450000
10907,24199,4,4,104,1993,416000
10908,24199,4,7,114,1989,450000
10909,24199,4,13,100,1997,430000
10910,24199,4,7,99,1997,435000
10911,24199,4,16,99,1997,475000
10912,24199,4,7,100,1997,418000
10913,24199,4,1,100,1997,400000
10914,24199,4,7,100,1997,429999
10915,24199,4,7,84,1986,375000
10916,24199,4,4,104,1985,460000
10917,24199,4,4,84,1986,365000
10918,24199,4,4,105,1987,440000
10919,24199,4,1,84,1987,380000
10920,24199,4,7,104,1985,446800
10921,24199,4,1,104,1988,378000
10922,24199,4,1,104,1989,405000
10923,24199,5,7,122,1988,536500
10924,24199,5,7,123,1993,498000
10925,24199,5,7,108,2008,658000
10926,24199,5,1,125,1985,468000
10927,24199,5,4,126,1993,528000
10928,24199,5,1,129,1995,495000
10929,24199,5,4,137,1995,483000
10930,24199,5,10,124,1996,520000
10931,24199,5,7,132,1996,530000
10932,24199,5,1,131,1996,490000
10933,24199,5,4,122,1988,518000
10934,24199,5,7,124,1996,525000
10935,24199,5,4,126,1993,520000
10936,24199,5,4,124,1993,440000
10937,24199,5,4,123,1997,525000
10938,24199,5,7,119,1997,552000
10939,24199,5,7,119,1997,545000
10940,24199,5,4,122,1997,525000
10941,24199,5,10,122,1986,543000
10942,24199,5,7,133,1984,545000
10943,24199,5,1,134,1984,497500
10944,24199,5,4,133,1984,542000
10945,24199,6,1,146,1987,695000
10946,24199,6,4,146,1988,715000
10947,24199,6,1,146,1989,668000
10948,24199,6,7,140,1997,690000
10949,24199,6,4,147,1993,685000
10950,24199,6,4,142,1993,628000
10951,24199,6,4,145,1993,630000
10952,24199,6,7,148,1986,700000
10953,24199,6,4,139,1996,630000
10954,24199,3,1,66,1973,248000
10955,24199,3,4,67,1971,310000
10956,24199,3,4,67,1971,355000
10957,24199,3,10,65,1972,310000
10958,24199,3,7,65,1967,325000
10959,24199,3,7,65,1972,345000
10960,24199,3,1,65,1968,280000
10961,24199,3,4,66,1970,310000
10962,24199,3,1,62,1973,270000
10963,24199,3,4,62,1973,288000
10964,24199,3,1,67,1970,280000
10965,24199,3,1,66,1970,261000
10966,24199,3,7,67,1971,323888
10967,24199,3,13,67,1984,300000
10968,24199,3,1,67,1984,285000
10969,24199,3,4,74,1984,420000
10970,24199,3,4,67,1984,318000
10971,24199,3,1,83,1984,390000
10972,24199,3,1,67,1984,310000
10973,24199,3,4,74,1984,425000
10974,24199,3,1,75,1984,390000
10975,24199,3,16,74,1984,425000
10976,24199,3,4,65,1973,313000
10977,24199,4,1,104,1989,450000
10978,24199,4,1,104,1989,430000
10979,24199,4,1,101,1999,590000
10980,24199,4,10,90,2002,655000
10981,24199,4,31,91,2006,735000
10982,24199,4,31,91,2006,750000
10983,24199,4,16,84,1974,558000
10984,24199,4,10,102,1997,635000
10985,24199,4,10,100,1998,542000
10986,24199,4,7,82,1978,370888
10987,24199,4,13,82,1976,360000
10988,24199,4,7,82,1976,340000
10989,24199,4,1,91,1984,338000
10990,24199,4,13,104,1984,568000
10991,24199,4,7,92,2009,705000
10992,24199,4,4,91,2009,650000
10993,24199,4,1,84,1974,450000
10994,24199,4,31,91,2009,750000
10995,24199,4,19,91,2009,712000
10996,24199,4,13,76,2009,620000
10997,24199,5,7,136,1995,630000
10998,24199,5,1,121,1988,548000
10999,24199,5,7,124,1995,700000
11000,24199,5,22,110,2006,915000
11001,24199,5,22,120,1999,846000
11002,24199,5,16,119,1997,735000
11003,24199,5,4,117,1976,573000
11004,24199,5,16,140,1984,765000
11005,24199,6,4,155,1988,655000
11006,24199,6,7,146,1988,840000
11007,24199,6,1,161,1984,875000
11008,24199,3,7,67,1986,269500
11009,24199,3,10,76,1976,284000
11010,24199,3,7,76,1974,250000
11011,24199,3,7,67,1977,270000
11012,24199,3,10,65,1976,268000
11013,24199,3,4,65,1976,260000
11014,24199,3,4,60,1985,250000
11015,24199,3,1,69,1995,310000
11016,24199,3,10,73,1990,300000
11017,24199,3,4,73,1985,300000
11018,24199,3,4,73,1993,282000
11019,24199,3,1,73,1993,285000
11020,24199,3,7,73,1993,305000
11021,24199,3,7,73,1993,308000
11022,24199,4,4,93,1995,320000
11023,24199,4,7,107,1995,353800
11024,24199,4,4,83,1985,320000
11025,24199,4,7,95,1998,360000
11026,24199,4,4,96,1998,358000
11027,24199,4,7,91,1997,350000
11028,24199,4,10,102,1998,362500
11029,24199,4,4,100,1997,340000
11030,24199,4,13,90,2003,338000
11031,24199,4,4,107,1999,425000
11032,24199,4,1,101,1998,355000
11033,24199,4,10,105,1999,385000
11034,24199,4,1,101,1996,357000
11035,24199,4,4,100,1996,384000
11036,24199,4,7,99,1997,355000
11037,24199,4,4,100,1996,390000
11038,24199,4,4,95,1998,320000
11039,24199,4,10,92,1998,335000
11040,24199,4,10,105,2000,405000
11041,24199,4,10,100,1996,359888
11042,24199,4,7,100,1997,360000
11043,24199,4,10,94,2003,380000
11044,24199,4,1,105,2000,335000
11045,24199,4,7,90,2004,372000
11046,24199,4,10,90,2004,388000
11047,24199,4,1,90,2004,349000
11048,24199,4,1,90,2004,350000
11049,24199,4,10,90,2004,390000
11050,24199,4,4,101,1998,350000
11051,24199,4,10,90,2001,360000
11052,24199,4,10,90,2001,362000
11053,24199,4,7,101,1998,375000
11054,24199,4,7,101,1998,381600
11055,24199,4,4,101,1998,371000
11056,24199,4,4,102,1998,350000
11057,24199,4,10,93,1985,343000
11058,24199,4,7,91,1985,350000
11059,24199,4,13,91,1987,350000
11060,24199,4,1,103,1993,335000
11061,24199,4,10,103,1993,390000
11062,24199,4,4,103,1993,353000
11063,24199,4,7,104,1996,395000
11064,24199,4,1,104,1996,330888
11065,24199,4,7,83,1989,326000
11066,24199,4,4,115,1996,360000
11067,24199,4,10,84,1993,342000
11068,24199,5,22,118,1977,400000
11069,24199,5,4,123,1976,380000
11070,24199,5,7,121,1998,415000
11071,24199,5,1,124,1997,410000
11072,24199,5,4,111,2003,400000
11073,24199,5,4,126,1999,426800
11074,24199,5,4,124,1998,445000
11075,24199,5,7,125,1999,455000
